Investigator: 
Experiment ID: 
Description: 

Inter-Burst Interval - Std (s),89.647241,23.533237,56.062271,22.32085,30.624925,41.601147,67.548795,111.870447,36.103481,21.067377,106.443686,25.744229,60.704488,23.783281,95.945162,38.253482,38.133973,15.14952,17.406883,14.630119,47.504246,78.357463,29.522176,73.95225,,39.837893,51.064536,30.367456,47.633769,141.779735,59.109812,47.334098,,60.769119,,,,,,,,38.650476,31.579408,,,,,
Burst Frequency - Avg (Hz),0.049073,0.022705,0.046749,0.03758,0.027267,0.033104,0.024531,0.011633,0.047962,0.015768,0.025979,0.02208,0.030495,0.024964,0.025146,0.034306,0.015652,0.02327,0.017713,0.038558,0.025044,0.01263,0.01549,0.021265,,0.017227,0.011352,0.016116,0.015474,0.017264,0.013115,0.027468,,0.0207,,,,,,,,0.019311,0.011577,,,,,
Burst Frequency - Std (Hz),0.081212,0.013271,0.045528,0.031263,0.030073,0.016641,0.023743,0.005426,0.050889,0.007497,0.015453,0.012947,0.021076,0.011958,0.014507,0.051382,0.008215,0.007926,0.005803,0.035935,0.02519,0.013669,0.009294,0.015093,,0.021825,0.005964,0.01083,0.008223,0.019894,0.00688,0.024875,,0.019335,,,,,,,,0.026603,0.004981,,,,,
Normalized Duration IQR - Avg,0.694935,0.786195,0.656749,0.555064,0.609763,0.48393,0.639434,0.392764,0.49056,0.499298,0.683374,0.750617,0.473746,0.590024,0.622814,0.54002,0.678014,0.650863,0.584733,0.516757,0.528583,0.521687,0.476162,0.486043,,0.705704,0.712685,0.637003,0.432366,0.736468,0.73871,0.734865,,0.765816,,,,,,,,0.605525,0.553842,,,,,
Normalized Duration IQR - Std,0.573534,0.444183,0.314264,0.214548,0.266785,0.229527,0.817846,0.293513,0.167423,0.263464,0.388655,0.393487,0.192413,0.298182,0.1882,0.249699,0.471146,0.163142,0.366321,0.175463,0.278206,0.238627,0.184773,0.319973,,0.368655,0.341637,0.433731,0.273126,0.31546,0.330802,0.375289,,0.501771,,,,,,,,0.31017,0.359267,,,,,
IBI Coefficient of Variation - Avg,1.274372,1.128449,1.064941,1.194262,1.040403,1.38719,1.205052,0.966047,1.181304,0.863014,0.957149,1.046876,1.110731,1.15478,1.138467,1.041432,0.810191,1.113551,0.746601,1.209154,1.022962,0.804429,0.764261,0.971555,,0.66035,0.785909,1.067168,0.878813,0.830784,0.783561,1.227368,,0.837978,,,,,,,,0.991838,0.641869,,,,,
IBI Coefficient of Variation - Std,0.52981,0.277002,0.182548,0.17116,0.315362,0.46534,0.492786,0.284833,0.363238,0.212281,0.221031,0.322461,0.28292,0.351763,0.243547,0.354842,0.3071,0.143765,0.204546,0.229368,0.301668,0.148984,0.272482,0.266134,,0.321315,0.266316,0.368224,0.27603,0.191117,0.309509,0.582587,,0.304064,,,,,,,,0.36634,0.309947,,,,,
Burst Percentage - Avg,23.9233,37.287738,45.628074,50.276275,50.853512,24.111092,22.969786,22.969851,29.196275,42.68203,58.350428,41.693464,62.649115,32.241093,48.579659,40.438296,18.86266,41.829809,46.388045,46.548468,46.526485,16.760403,43.09971,33.845769,0,44.602577,47.148642,24.660361,34.934015,30.496133,26.139326,5.509145,0,26.95751,0,0,0,,0,,0,32.254057,31.193837,,0,,,
Burst Percentage - Std,24.975168,27.697705,23.256384,15.630992,26.015319,15.605009,21.981356,24.407026,23.516733,29.937167,22.579964,21.610234,18.522266,23.25647,21.036348,22.892099,27.733736,21.298604,27.811385,31.571433,32.69734,21.539022,30.726816,20.99418,0,29.80325,28.99553,26.97876,29.100596,22.228856,15.707114,7.804717,0,17.349185,0,0,,,,,,28.337425,31.992288,,0,,,
Number of Network Bursts,101,19,43,21,23,32,27,16,66,13,24,24,19,19,27,19,57,21,17,28,27,11,15,20,0,11,16,18,17,18,12,11,0,26,0,0,0,0,0,0,0,44,9,0,0,0,0,0
Network Burst Frequency (Hz),0.112253,0.021117,0.047791,0.02334,0.025563,0.035565,0.030008,0.017783,0.073354,0.014448,0.026674,0.026674,0.021117,0.021117,0.030008,0.021117,0.063351,0.02334,0.018894,0.03112,0.030008,0.012226,0.016671,0.022228,,0.012226,0.017783,0.020006,0.018894,0.020006,0.013337,0.012226,,0.028897,,,,,,,,0.048902,0.010003,,,,,
Network Burst Duration - Avg (sec),1.813805,1.370682,1.086063,1.294819,1.035722,2.092995,1.647775,1.382645,1.510607,1.282566,1.011913,1.434533,1.658476,1.324665,0.93187,1.163663,2.077387,1.241577,1.023322,0.809911,0.867579,0.409753,0.741504,0.839596,,1.199833,0.840065,0.67868,1.302951,0.773284,1.126073,0.704356,,1.336086,,,,,,,,1.563696,0.902507,,,,,
Network Burst Duration - Std (sec),0.596526,0.868802,0.672998,0.754196,0.53443,0.874172,0.769328,0.618377,0.572544,0.412814,0.397569,0.703759,1.125349,0.394998,0.357256,0.612021,0.752948,0.84867,0.341108,0.337801,0.435861,0.124799,0.346913,0.647686,,0.454612,0.317056,0.190804,0.556592,0.309577,0.473578,0.3814,,0.71552,,,,,,,,0.643112,0.281313,,,,,
Number of Spikes per Network Burst - Avg,86.544554,220.631579,190.395349,320.714286,177.391304,257.46875,132.518519,145.4375,131.530303,248.230769,234.708333,199.958333,371.684211,240.157895,155.851852,181.315789,95.508772,290.285714,220.470588,156.821429,183.740741,98.818182,165.333333,150.7,,265.545455,126.9375,112.222222,216.764706,114.111111,237.666667,71.272727,,152.961538,,,,,,,,108.136364,163.333333,,,,,
Number of Spikes per Network Burst - Std,57.06006,193.033736,191.577056,249.596703,91.16306,231.744017,80.192734,96.866209,124.530901,85.719653,103.919065,75.284665,241.61196,82.332836,61.842047,119.238814,68.85547,208.469456,82.29529,66.308512,61.734913,18.032294,81.494668,102.344156,,133.633352,52.831138,19.343811,132.936794,39.301083,115.946958,9.561286,,127.389004,,,,,,,,103.730777,16.454483,,,,,
